,reviewer,paper_id,decision,review
1272,Carsten Damm,113,Accepted,Original and insightful research.
1273,Carsten Damm,42,Accepted,Original and insightful research.
1274,Carsten Damm,29030,Accepted,Original and insightful research.
1275,Carsten Damm,360,Accepted,Original and insightful research.
1276,Carsten Damm,28882,Accepted,Original and insightful research.
1277,Carsten Damm,28806,Accepted,Original and insightful research.
1278,Carsten Damm,132,Accepted,Original and insightful research.
1279,Carsten Damm,5,Accepted,Original and insightful research.
1280,Carsten Damm,28739,Accepted,Original and insightful research.
1281,Carsten Damm,28752,Accepted,Original and insightful research.
1282,Carsten Damm,29093,Accepted,Original and insightful research.
1283,Carsten Damm,46,Accepted,Original and insightful research.
1284,Carsten Damm,29064,Accepted,Original and insightful research.
1285,Carsten Damm,28797,Accepted,Original and insightful research.
1286,Carsten Damm,530,Accepted,Original and insightful research.
1287,Carsten Damm,28978,Accepted,Original and insightful research.
1288,Carsten Damm,101,Accepted,Original and insightful research.
1289,Carsten Damm,18,Accepted,Original and insightful research.
1290,Carsten Damm,28719,Accepted,Original and insightful research.
1291,Carsten Damm,214,Accepted,Original and insightful research.
1292,Carsten Damm,420,Accepted,Original and insightful research.
1293,Carsten Damm,202,Accepted,Original and insightful research.
1294,Gerhard J. Woeginger,29058,Rejected,Weak argument and analysis.
1295,Gerhard J. Woeginger,28789,Rejected,Weak argument and analysis.
1296,Gerhard J. Woeginger,54,Rejected,Weak argument and analysis.
1297,Gerhard J. Woeginger,29029,Rejected,Weak argument and analysis.
1298,Gerhard J. Woeginger,56,Rejected,Weak argument and analysis.
1299,Gerhard J. Woeginger,29051,Rejected,Weak argument and analysis.
1300,Gerhard J. Woeginger,28781,Rejected,Weak argument and analysis.
1301,Hans L. Bodlaender,220,Accepted,Valuable addition to the literature.
1302,Hans L. Bodlaender,28828,Accepted,Valuable addition to the literature.
1303,Jens Hofmann 0001,539,Accepted,Valuable addition to the literature.
1304,Jens Hofmann 0001,29061,Accepted,Valuable addition to the literature.
1305,Jens Hofmann 0001,481,Accepted,Valuable addition to the literature.
1306,Jens Hofmann 0001,28696,Accepted,Valuable addition to the literature.
1307,Jens Hofmann 0001,28854,Accepted,Valuable addition to the literature.
1308,Jens Hofmann 0001,417,Accepted,Valuable addition to the literature.
1309,Jens Hofmann 0001,28740,Accepted,Valuable addition to the literature.
1310,Michael Ruvimovich Davidson,138,Accepted,Original and insightful research.
1311,Michael Ruvimovich Davidson,131,Accepted,Original and insightful research.
1312,Christoph W. Keßler,28998,Accepted,Compelling and well-supported conclusions.
1313,Christoph W. Keßler,441,Accepted,Compelling and well-supported conclusions.
1314,Christoph W. Keßler,231,Accepted,Compelling and well-supported conclusions.
1315,Christoph W. Keßler,396,Accepted,Compelling and well-supported conclusions.
1316,Christoph W. Keßler,492,Accepted,Compelling and well-supported conclusions.
1317,Christoph W. Keßler,29068,Accepted,Compelling and well-supported conclusions.
1318,Christoph W. Keßler,403,Accepted,Compelling and well-supported conclusions.
1319,Christoph W. Keßler,28685,Accepted,Compelling and well-supported conclusions.
1320,Christoph W. Keßler,29034,Accepted,Compelling and well-supported conclusions.
1321,Christoph W. Keßler,29000,Accepted,Compelling and well-supported conclusions.
1322,Christoph W. Keßler,79,Accepted,Compelling and well-supported conclusions.
1323,Christoph W. Keßler,281,Accepted,Compelling and well-supported conclusions.
1324,Christoph W. Keßler,437,Accepted,Compelling and well-supported conclusions.
1325,Christoph W. Keßler,49,Accepted,Compelling and well-supported conclusions.
1326,Christoph W. Keßler,28756,Accepted,Compelling and well-supported conclusions.
1327,Victor Klee,235,Accepted,Excellent methodology and analysis.
1328,Victor Klee,100,Accepted,Excellent methodology and analysis.
1329,Victor Klee,28953,Accepted,Excellent methodology and analysis.
1330,Victor Klee,81,Accepted,Excellent methodology and analysis.
1331,Victor Klee,585,Accepted,Excellent methodology and analysis.
1332,Victor Klee,177,Accepted,Excellent methodology and analysis.
1333,Victor Klee,29011,Accepted,Excellent methodology and analysis.
1334,Victor Klee,28982,Accepted,Excellent methodology and analysis.
1335,Victor Klee,28683,Accepted,Excellent methodology and analysis.
1336,Victor Klee,166,Accepted,Excellent methodology and analysis.
1337,Victor Klee,352,Accepted,Excellent methodology and analysis.
1338,D. Kleis,519,Rejected,Not a good fit for the journal's scope.
1339,D. Kleis,28670,Rejected,Not a good fit for the journal's scope.
1340,D. Kleis,409,Rejected,Not a good fit for the journal's scope.
1341,D. Kleis,48,Rejected,Not a good fit for the journal's scope.
1342,D. Kleis,29012,Rejected,Not a good fit for the journal's scope.
1343,Petra Scheffler,443,Rejected,Not a good fit for the journal's scope.
1344,Petra Scheffler,120,Rejected,Not a good fit for the journal's scope.
1345,Petra Scheffler,28755,Rejected,Not a good fit for the journal's scope.
1346,Petra Scheffler,29060,Rejected,Not a good fit for the journal's scope.
1347,Petra Scheffler,28956,Rejected,Not a good fit for the journal's scope.
1348,Petra Scheffler,28898,Rejected,Not a good fit for the journal's scope.
1349,Ulrich Hertrampf,28750,Rejected,Inadequate data and sample size.
1350,Ulrich Hertrampf,323,Rejected,Inadequate data and sample size.
1351,Ulrich Hertrampf,28919,Rejected,Inadequate data and sample size.
1352,Ulrich Hertrampf,357,Rejected,Inadequate data and sample size.
1353,Stasys Jukna,403,Rejected,Weak argument and analysis.
1354,Stasys Jukna,29010,Rejected,Weak argument and analysis.
1355,Stasys Jukna,327,Rejected,Weak argument and analysis.
1356,Stasys Jukna,436,Rejected,Weak argument and analysis.
1357,Stasys Jukna,457,Rejected,Weak argument and analysis.
1358,Stasys Jukna,47,Rejected,Weak argument and analysis.
1359,Stasys Jukna,29035,Rejected,Weak argument and analysis.
1360,S. Rotin,29049,Rejected,Inconsistent or contradictory results.
1361,S. Rotin,7,Rejected,Inconsistent or contradictory results.
1362,S. Rotin,279,Rejected,Inconsistent or contradictory results.
1363,S. Rotin,29096,Rejected,Inconsistent or contradictory results.
1364,S. Rotin,283,Rejected,Inconsistent or contradictory results.
1365,Martin Gugat,28856,Accepted,Solid contribution to the field.
1366,Martin Gugat,29040,Accepted,Solid contribution to the field.
1367,Martin Gugat,28976,Accepted,Solid contribution to the field.
1368,Martin Gugat,129,Accepted,Solid contribution to the field.
1369,Martin Gugat,28763,Accepted,Solid contribution to the field.
1370,Martin Gugat,546,Accepted,Solid contribution to the field.
1371,Martin Gugat,279,Accepted,Solid contribution to the field.
1372,Martin Gugat,482,Accepted,Solid contribution to the field.
1373,Martin Gugat,28749,Accepted,Solid contribution to the field.
1374,Craig Smith,367,Rejected,Limited relevance and significance.
1375,Craig Smith,28832,Rejected,Limited relevance and significance.
1376,Craig Smith,298,Rejected,Limited relevance and significance.
1377,Craig Smith,28697,Rejected,Limited relevance and significance.
1378,Craig Smith,28882,Rejected,Limited relevance and significance.
1379,Vladimir V. Kalashnikov,29045,Accepted,Excellent methodology and analysis.
1380,Vladimir V. Kalashnikov,28994,Accepted,Excellent methodology and analysis.
1381,Vladimir V. Kalashnikov,96,Accepted,Excellent methodology and analysis.
1382,Vladimir V. Kalashnikov,223,Accepted,Excellent methodology and analysis.
1383,C. Ould Ahmed Salem,167,Rejected,Lack of original contribution to the field.
1384,C. Ould Ahmed Salem,28803,Rejected,Lack of original contribution to the field.
1385,N. Lehdili,28805,Accepted,Solid contribution to the field.
1386,Matthias Krause 0001,28917,Accepted,Valuable addition to the literature.
1387,Matthias Krause 0001,228,Accepted,Valuable addition to the literature.
1388,Stephan Waack,211,Accepted,Compelling and well-supported conclusions.
1389,Stephan Waack,28828,Accepted,Compelling and well-supported conclusions.
1390,Stephan Waack,28987,Accepted,Compelling and well-supported conclusions.
1391,Stephan Waack,417,Accepted,Compelling and well-supported conclusions.
1392,Stephan Waack,28807,Accepted,Compelling and well-supported conclusions.
1393,Andreas Brieden,29000,Rejected,Weak argument and analysis.
1394,Andreas Brieden,482,Rejected,Weak argument and analysis.
1395,Belinda B. King,357,Rejected,Insufficient research design and methodology.
1396,Belinda B. King,347,Rejected,Insufficient research design and methodology.
1397,Sebastian Maneth,28790,Rejected,Not a good fit for the journal's scope.
1398,Thomas Perst,28710,Accepted,Well researched and clearly presented.
1399,Helmut Finner,465,Accepted,Well researched and clearly presented.
1400,Markus Roters,442,Rejected,Unconvincing or unsupported conclusions.
1401,Markus Roters,450,Rejected,Unconvincing or unsupported conclusions.
1402,Markus Roters,28754,Rejected,Unconvincing or unsupported conclusions.
1403,Markus Roters,28873,Rejected,Unconvincing or unsupported conclusions.
1404,Markus Roters,137,Rejected,Unconvincing or unsupported conclusions.
1405,Markus Roters,28900,Rejected,Unconvincing or unsupported conclusions.
1406,Markus Roters,388,Rejected,Unconvincing or unsupported conclusions.
1407,Markus Roters,247,Rejected,Unconvincing or unsupported conclusions.
1408,Gurami Tsitsiashvili,28890,Accepted,Significant and impactful findings.
1409,Gurami Tsitsiashvili,471,Accepted,Significant and impactful findings.
1410,Gurami Tsitsiashvili,30,Accepted,Significant and impactful findings.
1411,Gurami Tsitsiashvili,176,Accepted,Significant and impactful findings.
1412,Gurami Tsitsiashvili,28825,Accepted,Significant and impactful findings.
1413,Gurami Tsitsiashvili,504,Accepted,Significant and impactful findings.
1414,M. A. Osipova,28682,Rejected,Inconsistent or contradictory results.
1415,N. V. Koliev,453,Rejected,Inadequate data and sample size.
1416,N. V. Koliev,29037,Rejected,Inadequate data and sample size.
1417,N. V. Koliev,281,Rejected,Inadequate data and sample size.
1418,Christian Fecht,28817,Accepted,Well-structured and coherent argument.
1419,Christian Fecht,30,Accepted,Well-structured and coherent argument.
1420,Christian Fecht,255,Accepted,Well-structured and coherent argument.
1421,Christian Fecht,264,Accepted,Well-structured and coherent argument.
1422,Christian Fecht,524,Accepted,Well-structured and coherent argument.
1423,Markus Holzer 0001,161,Rejected,Inadequate data and sample size.
1424,Rainer Hettich,62,Rejected,Not a good fit for the journal's scope.
1425,Rainer Hettich,485,Rejected,Not a good fit for the journal's scope.
1426,Daniel Görgen,28908,Accepted,Excellent methodology and analysis.
1427,Daniel Görgen,499,Accepted,Excellent methodology and analysis.
1428,Daniel Görgen,203,Accepted,Excellent methodology and analysis.
1429,Daniel Görgen,38,Accepted,Excellent methodology and analysis.
1430,Matthias Transier,311,Accepted,Original and insightful research.
1431,Matthias Transier,209,Accepted,Original and insightful research.
1432,Peter Sturm 0001,182,Accepted,Thorough and well-written.
1433,Peter Sturm 0001,280,Accepted,Thorough and well-written.
1434,Peter Sturm 0001,28747,Accepted,Thorough and well-written.
1435,Wolfgang Effelsberg,28965,Rejected,Poorly written and difficult to understand.
1436,Anthony J. Hayter,28831,Accepted,Well researched and clearly presented.
1437,Anthony J. Hayter,28860,Accepted,Well researched and clearly presented.
1438,Anthony J. Hayter,419,Accepted,Well researched and clearly presented.
1439,Markus Müller-Olm,28903,Rejected,Fundamental flaws in the study design.
1440,Markus Müller-Olm,293,Rejected,Fundamental flaws in the study design.
1441,Markus Müller-Olm,29029,Rejected,Fundamental flaws in the study design.
1442,Markus Müller-Olm,28948,Rejected,Fundamental flaws in the study design.
1443,Markus Müller-Olm,28930,Rejected,Fundamental flaws in the study design.
1444,Markus Müller-Olm,28999,Rejected,Fundamental flaws in the study design.
1445,Markus Müller-Olm,222,Rejected,Fundamental flaws in the study design.
1446,Markus Müller-Olm,29047,Rejected,Fundamental flaws in the study design.
1447,Joachim Reiter,28780,Rejected,Inconsistent or contradictory results.
1448,Joachim Reiter,350,Rejected,Inconsistent or contradictory results.
1449,Rustam Mubarakzjanov,84,Rejected,Inadequate data and sample size.
1450,Thomas Burger,139,Accepted,Excellent methodology and analysis.
1451,Thomas Burger,270,Accepted,Excellent methodology and analysis.
1452,Thomas Burger,28684,Accepted,Excellent methodology and analysis.
1453,Thomas Burger,320,Accepted,Excellent methodology and analysis.
1454,Thomas Burger,28909,Accepted,Excellent methodology and analysis.
1455,Thomas Burger,293,Accepted,Excellent methodology and analysis.
1456,Mikail Gevantmakher,281,Accepted,Significant and impactful findings.
1457,Mikail Gevantmakher,29057,Accepted,Significant and impactful findings.
1458,Mikail Gevantmakher,34,Accepted,Significant and impactful findings.
1459,Mikail Gevantmakher,28783,Accepted,Significant and impactful findings.
1460,Michael Schmitt 0002,29027,Accepted,Original and insightful research.
1461,Michael Schmitt 0002,29021,Accepted,Original and insightful research.
1462,Michael Schmitt 0002,379,Accepted,Original and insightful research.
1463,Stefano Quer,492,Rejected,Weak argument and analysis.
1464,Ditmar Erdmann,527,Rejected,Weak argument and analysis.
1465,Ditmar Erdmann,28789,Rejected,Weak argument and analysis.
1466,Peter Dierolf,126,Rejected,Lack of original contribution to the field.
1467,Peter Dierolf,365,Rejected,Lack of original contribution to the field.
1468,Peter Dierolf,28870,Rejected,Lack of original contribution to the field.
1469,Peter Dierolf,255,Rejected,Lack of original contribution to the field.
1470,Paul B. Hermanns,473,Accepted,Innovative and thought-provoking.
1471,Paul B. Hermanns,495,Accepted,Innovative and thought-provoking.
1472,Markus R. Schmidt,354,Accepted,Well researched and clearly presented.
