,articleID,authors,journal,number,pages,title,volume,year,citations,correspondingAuthor,keywords,reviewers,abstract,edition_year,conference,edition_id,edition_number,city,start_date,end_date,issn,volume_id
359,360,Christoph Meinel|Thorsten Theobald,"Universität Trier, Mathematik/Informatik, Forschungsbericht",,,State Encodings and OBDD-Sizes,96-04,1996,28815|28957|542|29086|418|290|29094|28969|305|28849|28857|28864|205|28880|28888|28761|475|365|28913|28798,Christoph Meinel,risk management|malware analysis|cybercrime|risk management|malware analysis|malware analysis,Jessica Morley|Carsten Damm|Dieter Baum|Cameron Gordon,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",,,,,,,,94510548,94510548-96-04
360,361,Harald Luschgy|Siegfried Graf 0001,"Universität Trier, Mathematik/Informatik, Forschungsbericht",,,Functional Quantization and Small Ball Probabilities for Gaussian Processes,02-05,2002,28796,Harald Luschgy,threat detection|vulnerability|security policies,Christoph Meinel|Dieter Baum|Klaus Jansen|Ulrich Holtmann|Mehmet Aközer,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",,,,,,,,94510548,94510548-02-05
361,362,Jens Hofmann 0001|Kasyap Natarajan|Norbert Th. Müller,"Universität Trier, Mathematik/Informatik, Forschungsbericht",,,Parallel versus Sequential Task-Processing: A New Performance Model in Discrete Time,96-46,1996,28833|28706|119|28890|316|28927,Norbert Th. Müller,big data|data modeling|data modeling|big data|big data,Logan L. Watts|Horst Schmitt|Nithin Kumar|Lars Lindblom|Siegfried Graf 0001,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",1996.0,CVPR,CVPR_28,28.0,Tokyo,22-03-1996,23-03-1996,94510548,94510548-96-46
362,363,Kasyap Natarajan,"Universität Trier, Mathematik/Informatik, Forschungsbericht",,,On the G/GE/1 Queue,93-10,1993,28672|28674|28675|384|521|28684|28824|28706|28712|53|28728|319|28991|322|28868|464|28897|253,Kasyap Natarajan,cybersecurity|vulnerability|information security|cybersecurity,Peter M. Attia|Daan Schuurbiers|Hanne Marie Nielsen,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",,,,,,,,94510548,94510548-93-10
363,364,Hubertus Th. Jongen|Jan-J. Rückmann|Oliver Stein,"Universität Trier, Mathematik/Informatik, Forschungsbericht",,,Generalized Semi-Infinite Optimization: A First Order Optimality Condition and Examples,95-24,1995,28774|298|29038|307|537|475|29053,Oliver Stein,data modeling|data modeling|data management|data management|indexing|data storage,Anna Slobodová|Martina Horvat|Lucie White|Helmut Seidl|Nicholas G. Evans,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",,,,,,,,94510548,94510548-95-24
364,365,Horst Schmitt,"Universität Trier, Mathematik/Informatik, Forschungsbericht",,,On a Weak Norm Based Prox-Regularization Method,97-20,1997,250|526|29104|29079|28730,Horst Schmitt,expert systems|machine learning|computer vision|reinforcement learning|neural networks|genetic algorithms,Peter Dierolf|Katherine A. McComas|Henri-Corto Stoeklé,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",1997.0,AAAI,AAAI_29,29.0,London,28-06-1997,02-07-1997,94510548,94510548-97-20
365,366,Klaus Jansen,"Universität Trier, Mathematik/Informatik, Forschungsbericht",,,One Strike Against the Min-Max Degree Triangulation Problem,92-14,1992,28809|28941|534|28951|28698|28728|447|327|28744|28876|28906|28781|28790|28921,Klaus Jansen,natural language processing|machine learning|machine learning,Kjell Johan Sæbø|El-Sayed M. E. Mostafa|Bradford W. Wade,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",,,,,,,,94510548,94510548-92-14
366,367,Christoph Meinel|Volker Klotz,"Universität Trier, Mathematik/Informatik, Forschungsbericht",,,10 Jahre ECCC - Eine Digitale Bibliothek in weltweiter Benutzung,04-05,2004,28864|163|28933|28837|28682|29098|28816|29009|28754|29052|29023,Volker Klotz,network security|security policies,Judy Goldsmith|Nikolas Stroth|Craig Smith,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",2004.0,CVPR,CVPR_36,36.0,New York,21-09-2004,22-09-2004,94510548,94510548-04-05
367,368,Andreas Neumann 0001|Helmut Seidl,"Universität Trier, Mathematik/Informatik, Forschungsbericht",,,Locating Matches of Tree Patterns in Forests,98-08,1998,28963|387|428|28723|28693|28790|538,Helmut Seidl,data querying|data processing|data modeling|data querying|data querying,Nishakanthi Gopalan|Patricia H. Werhane|H. Raymond Strong,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",1998.0,NeurIPS,NeurIPS_30,30.0,San Francisco,29-05-1998,30-05-1998,94510548,94510548-98-08
368,369,Richard Rödler,"Universität Trier, Mathematik/Informatik, Forschungsbericht",,,Convergence of Generalized Supermartingales with Continous Parameter,99-05,1999,28835|29029|28904|72|29|28917|28925|28796,Richard Rödler,data modeling|data processing,Sitaram Lanka|Mera Ababneh|Stefan Gerberding|Alexander Kaplan,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",,,,,,,,94510548,94510548-99-05
369,370,Alexander Kaplan|Rainer Tichatschke,"Universität Trier, Mathematik/Informatik, Forschungsbericht",,,Proximal Interior Point Approach for Solving Convex Semi-infinite Programming Problems,98-09,1998,28705|295|457|28974|28695|28697,Alexander Kaplan,knowledge representation|genetic algorithms|computer vision|natural language processing,Klaus Rehkämper|Margherita Bracci|Gayane Grigoryan|Delia Murphy|Kai Lebeth,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",,,,,,,,94510548,94510548-98-09
370,371,Carsten Damm,"Universität Trier, Mathematik/Informatik, Forschungsbericht",,,A Note on Spectral Lower Bound Arguments for Decision Trees,97-21,1997,322|28777|28749|29046,Carsten Damm,vulnerability|vulnerability|threat detection|threat detection|information security|penetration testing,Elaine S. Godfrey|Grant Fore|Kamil Mamak|Christoph Beierle,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",,,,,,,,94510548,94510548-97-21
371,372,Dimitri Efrosinin|Lothar Breuer|Vladimir Rykov,"Universität Trier, Mathematik/Informatik, Forschungsbericht",,,Optimal Allocation of Jobs between Heterogeneous Servers in the Retrial MAP/PH/K Queue,02-15,2002,140|145|146|28949|24|28839|28847|28853|204|343|29016|223|234|28912|121,Dimitri Efrosinin,indexing|indexing|data management|data querying|indexing|data processing,Herman Paul|Nguyen V. Thoai|Vito L. Punzi|Bernd Walter,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",2002.0,ACL,ACL_34,34.0,San Francisco,23-07-2002,26-07-2002,94510548,94510548-02-15
372,373,Gerhard J. Woeginger|Hans L. Bodlaender|Klaus Jansen,"Universität Trier, Mathematik/Informatik, Forschungsbericht",,,Scheduling with Incompatible Jobs,92-09,1992,,Klaus Jansen,network security|cybersecurity|risk management|risk management|malware analysis|security policies,Sheila Slaughter|Rosa Rodríguez-Sánchez|Paul B. Thompson,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",,,,,,,,94510548,94510548-92-09
373,374,Jens Hofmann 0001,"Universität Trier, Mathematik/Informatik, Forschungsbericht",,,The BMAP/G/1 Queue with Level Dependent Arrivals and its Stationary Distribution,97-22,1997,28768|28689|28916,Jens Hofmann 0001,natural language processing|knowledge representation|bayesian networks|bayesian networks|machine learning|genetic algorithms,Mei Lang Fang|Aamir Raoof Memon|Dieter Baum|Liu Yao|B. S. Tam,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",,,,,,,,94510548,94510548-97-22
374,375,Michael Ruvimovich Davidson,"Universität Trier, Mathematik/Informatik, Forschungsbericht",,,Stochastic Constraint Aggregation Method for Convex Semi-Infinite Problems,97-17,1997,193|28898|525|367|28693|28862|29055,Michael Ruvimovich Davidson,deep learning|expert systems|neural networks|knowledge representation|natural language processing|bayesian networks,Thomas Ludwig 0001|Patrick Reuther|Lisa A. Thompson|Angela Cirigliano,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",,,,,,,,94510548,94510548-97-17
375,376,Ekkehard W. Sachs|El-Sayed M. E. Mostafa,"Universität Trier, Mathematik/Informatik, Forschungsbericht",,,A Lagrangian Method for Solving the Optimal Output Feedback Design Problem,00-02,2000,28773,Ekkehard W. Sachs,deep learning|deep learning|machine learning|bayesian networks|natural language processing|bayesian networks,Elaine S. Godfrey|Miri Barak|Martin Mundhenk,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",,,,,,,,94510548,94510548-00-02
376,377,Christoph Meinel|Stephan Waack,"Universität Trier, Mathematik/Informatik, Forschungsbericht",,,Upper and Lower Bounds for Certain Graph-Accessability-Problems on Bounded Alternating (omega)-Branching Programs,92-04,1992,28673|28806|28679|519|28820|28697|412|28959|37|28965|28968|28716|429|28858|453|28744|29005|475|28906|113|29051,Stephan Waack,deep learning|reinforcement learning|reinforcement learning|machine learning,Silvia Teresa Morales-Gualdrón|Nguyen V. Thoai|Christopher Kampe,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",1992.0,NeurIPS,NeurIPS_24,24.0,Tokyo,10-03-1992,15-03-1992,94510548,94510548-92-04
377,378,Anna Slobodová|Christoph Meinel|Jochen Bern,"Universität Trier, Mathematik/Informatik, Forschungsbericht",,,Efficient OBDD-Based Boolean Manipulation in CAD Beyond Current Limits,94-16,1994,399|28688|147|544|28838|28969|28720|28848|441|60|317|28868|460|29006|106|28671,Anna Slobodová,knowledge representation|expert systems|neural networks|neural networks|bayesian networks,Ipke Wachsmuth|E. Levitin|Cynthia Selin,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",1994.0,ACL,ACL_26,26.0,San Francisco,31-07-1994,03-08-1994,94510548,94510548-94-16
378,379,Holger Class|Rainer Helmig|Subhendu Bikash Hazra|Volker Schulz 0001,"Universität Trier, Mathematik/Informatik, Forschungsbericht",,,Forward and Inverse Problems in Modeling of Multiphase Flow and Transport Through Heterogeneos Porous Media,02-13,2002,287,Volker Schulz 0001,indexing|big data|big data,Martin Mundhenk|Michael Schmitt 0002|Bernd Sturmfels|Matthias Wille,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",2002.0,ICML,ICML_34,34.0,Paris,02-03-2002,07-03-2002,94510548,94510548-02-13
379,380,Richard Rödler,"Universität Trier, Mathematik/Informatik, Forschungsbericht",,,On the Rareness of Disturbed Martingales in the Class of all Uniformly L,99-09,1999,513|28934|28818|29078|28706|28841|304|28978|28722|28980|28979|184|456|28745|28874|28756|28778|28910,Richard Rödler,cybersecurity|vulnerability|risk management|information security,Filippo Santoni de Sio|Donna Riley|Ellen-Marie Forsberg,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",1999.0,AAAI,AAAI_31,31.0,London,03-05-1999,05-05-1999,94510548,94510548-99-09
380,381,János Sztrik|Oliver Möller,"Universität Trier, Mathematik/Informatik, Forschungsbericht",,,A Tool for Simulation of Markov Modulated Finite-Source Queueing Systems,99-07,1999,28826|478,Oliver Möller,big data|data storage|indexing|data storage,Thorsten Theobald|Dieter Baum|Anna Slobodová|Kamil Mamak,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",,,,,,,,94510548,94510548-99-07
381,382,Carsten Damm|Katja Lenz,"Universität Trier, Mathematik/Informatik, Forschungsbericht",,,Symmetric Functions in AC,93-05,1993,332,Carsten Damm,threat detection|penetration testing|information security|malware analysis|security policies|risk management,Nguyen V. Thoai|Ioanna Semendeferi|Patricia Osseweijer,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",1993.0,ICML,ICML_25,25.0,San Francisco,13-11-1993,14-11-1993,94510548,94510548-93-05
382,383,Alexander Hufnagel|Peter Gritzmann,"Universität Trier, Mathematik/Informatik, Forschungsbericht",,,On the Algorithmic Complexity of Minkowski's Reconstruction Theorem,95-15,1995,28992|28902|28750|28752|28831,Alexander Hufnagel,data storage|data storage|indexing|data modeling|data storage|data management,Alexander Kaplan|Nguyen V. Thoai|Rainer Tichatschke|Wolfgang Schönfeld|Daan Schuurbiers,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",1995.0,NeurIPS,NeurIPS_27,27.0,Tokyo,16-08-1995,18-08-1995,94510548,94510548-95-15
383,384,Christoph W. Keßler|Helmut Seidl,"Universität Trier, Mathematik/Informatik, Forschungsbericht",,,Integrating Synchronous and Asynchronous Paradigms: The Fork95 Parallel Programming Language,95-05,1995,28929|270|28690|535|28952|28960|28962|418|28964|28837|28712|28716|29101|313|193|28742|29009|466|28755|28885|29021|29050|28798,Christoph W. Keßler,indexing|data management|data management|indexing|big data|data processing,Christoph Meinel|Ekkehard W. Sachs|Valérie Racine,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",,,,,,,,94510548,94510548-95-05
384,385,Christoph Meinel|Harald Sack,"Universität Trier, Mathematik/Informatik, Forschungsbericht",,,Algorithmic Considerations for +-OBDD Reordering.,99-19,1999,100|28772|200|28905|28809|113|29042|21|29078|28854|28826|28959,Harald Sack,big data|big data|data querying|data processing|data storage|data management,Gert Smolka|Kewal Krishan|Julie L. Swann,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",,,,,,,,94510548,94510548-99-19
385,386,Helmut Seidl,"Universität Trier, Mathematik/Informatik, Forschungsbericht",,,Model-Checking for L,97-18,1997,139|402|28694|28830|28958|28710|28712|51|310|185|315|28872|216|28898|28912|28787|28923,Helmut Seidl,cybercrime|cybercrime,John Tharakan|Petra Ludewig|Peter Gritzmann|Klaus Jansen,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",,,,,,,,94510548,94510548-97-18
386,387,Alexander Kaplan|Rainer Tichatschke,"Universität Trier, Mathematik/Informatik, Forschungsbericht",,,Auxiliary Problem Principle and Proximal Point Methods,99-14,1999,28674|392|28683|29072|529|29076|277|318|28737|28738|205|28767|29042|29047|251|29054,Alexander Kaplan,data management|data storage|data storage|data modeling|data processing|data management,Maria Bårdsen Hesjedal|Christoph Meinel|Kasyap Natarajan,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",1999.0,NeurIPS,NeurIPS_31,31.0,Paris,19-10-1999,22-10-1999,94510548,94510548-99-14
387,388,David G. Larman|Peter Gritzmann|Victor Klee,"Universität Trier, Mathematik/Informatik, Forschungsbericht",,,Largest j-Simplices in n-Polytopes,94-01,1994,28802|28835|28967|204,David G. Larman,computer vision|expert systems|natural language processing|computer vision|genetic algorithms|deep learning,Charles Verharen|Stefan Benzschawel|Markus Roters|Eduard Fosch-Villaronga|Daniel Pallarés-Domínguez,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",,,,,,,,94510548,94510548-94-01
388,389,Gerhard J. Woeginger|Klaus Jansen,"Universität Trier, Mathematik/Informatik, Forschungsbericht",,,The Complexity of Detecting Crossingfree Configurations in the Plane,92-25,1992,292|28869,Gerhard J. Woeginger,data storage|big data|data management|indexing|big data,Erik Laes|Lisa M. Dolling|Kasyap Natarajan|Steven M. Flipse,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",,,,,,,,94510548,94510548-92-25
389,390,Dieter Baum,"Universität Trier, Mathematik/Informatik, Forschungsbericht",,,The Infinite Server Queue with Markov Additive Arrivals in Space,98-31,1998,28994|29093|74|525|428|28734,Dieter Baum,neural networks|genetic algorithms|expert systems|natural language processing,India C. Plough|Thomas A. Litzinger|Syed Ather Hussain|Peter Rossmanith,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",,,,,,,,94510548,94510548-98-31
390,391,Alexander Kaplan|Rainer Tichatschke,"Universität Trier, Mathematik/Informatik, Forschungsbericht",,,Weak Error Tolerance Criterion in Generalized Proximal Methods,02-22,2002,29059|29068|528|28817|28689|29074|28692|156|28958|28960|29088|28712|28844|28981|28860|28864|29014|29018|28774|28786|245,Rainer Tichatschke,information security|cybersecurity|malware analysis,James A. Blumenthal|Chien Chou|Mary I. Coombs|David B. Allison,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",2002.0,AAAI,AAAI_34,34.0,San Francisco,05-08-2002,06-08-2002,94510548,94510548-02-22
