,ID,Title,Author,AuthorID,Venue,VenueID,VenueType,ConferenceType,Area,Published,PublishedIn,PaperType
258,175fda66276343d0a8100bcbb970eea8,Discrete Tomography: Determination of Finite Sets by X-Rays,Somsri Wiwanitkit,aab0111efc8e410fa2ae52f292c87336,Association for the Advancement of Artificial Intelligence,AAAI,Conference,RegularConference,MachineLearning,True,AAAI-Proceeding-10,FullPaper
259,6a53ce28bd71407f89e23ab91a73e396,Disjunctive Unification,Dennis M. Gorman,8f107422e2d94f72b086a38211ee291a,Empirical Methods in Natural Language Processing,EMNLP,Conference,RegularConference,Databases,False,,FullPaper
260,e7f4fb0a808a4c7090d1b97de56d7274,Distinguishing Characteristics of Corruption Risks in Iranian Construction Projects: A Weighted Correlation Network Analysis.,David J. Kijowski,68b3c567dc614b61aede96c8e0df9849,Association for Computational Linguistics,ACL,Conference,Workshop,NaturalLanguageProcessing,False,,FullPaper
261,414d6eecf71b489291360b4a450f5fec,Distributed Object Management Technology.,Mikail Gevantmakher,c81c56292c11423fafe9d75d42264d68,Journal of the Association for Information Science and Technology,JASIST,Journal,,MachineLearning,False,,ShortPaper
262,75fcf826ceaa44cc9b2982b79d4f18a7,Distributed Script - A Mobile Application for Multi-hop Ad-hoc Networks,Rustam Mubarakzjanov,e6f8c685e9d743faacd3afc5e9428dc1,Artificial Intelligence Journal,AI,Journal,,ArtificialIntelligence,False,,FullPaper
263,22fe1bbd71cb458a9386d99960114a97,Distributing Responsibility in the Debate on Sustainable Biofuels.,H. Raymond Strong,947219b0af62491d9cc563ffae1f2dbc,Association for Computational Linguistics,ACL,Conference,Workshop,NaturalLanguageProcessing,True,ACL-Proceeding-1,DemoPaper
264,51bbe2cb305744628d75447505ff6347,Do We Really Need Common Variable Orders for Synthesizing OBDDs?,Dusanka Krajnovic,b23e6645a7844e63a6b93e019e009a44,Special Interest Group on Data Communications Conference,SIGCOMM,Conference,RegularConference,Databases,False,,FullPaper
265,d181afab50db487093360c4137c9f4f0,Do You Ignore Information Security in Your Journal Website?,Noor Munirah Isa,85896c74bdad46369cdc96d356ff5fe3,International Joint Conference on Pervasive and Ubiquitous Computing,UbiComp,Conference,ExpertGroups,Databases,True,UbiComp-Proceeding-2,ShortPaper
266,fdaa7c2b8c9f43e68e651cc72ccefa99,Do we Need a Special Ethics for Research?,Klaus Rehkämper,d4d5aa72f75d4289b0917adbd5fb1b89,Machine Learning Journal,MLJ,Journal,,Databases,False,,ShortPaper
267,b87dd159dd2245d881e2926793fbe757,Does Studying 'Ethics' Improve Engineering Students' Meta-Moral Cognitive Skills?,Patrick Reuther,e03b09c553eb4e7b94b82ddcbc4fe625,ACM Transactions on Intelligent Systems and Technology,ACM-TIST,Journal,,ArtificialIntelligence,False,,FullPaper
268,be2250ceb0d446e58857592ccef02fa5,Does the Cover Letter Really Matter?,Ramón Queraltó,96da771fc28346eb84eeef1cb5f49877,Machine Learning Journal,MLJ,Journal,,Databases,False,,DemoPaper
269,7c84f6f283e449f9a8260e83ec8e80e4,Dokumentation der Syntax der LILOG-Grammatik,Otthein Herzog,6dd67c4404e7426986e228e7cdc42d87,IEEE Transactions on Neural Networks and Learning Systems,TNNLS,Journal,,Databases,True,TNNLS-Volume-1,ShortPaper
270,a203be0671d246cb9329dde7f15840f5,Domain Restriction and Other Kinds of Reference Set Operations in Sentence and Discourse Semantics.,Sven Nyholm,5244d03b2b74487da4d614bbe79a6270,Empirical Methods in Natural Language Processing,EMNLP,Conference,RegularConference,Databases,False,,DemoPaper
271,b405287e80d346d08a52ff88b457f179,Draft Report of the Logic Programming Language PROTOS-L,Christian Reuter 0001,857278b5aa38423e907a958538d377d3,Association for Computational Linguistics,ACL,Conference,Workshop,NaturalLanguageProcessing,False,,ShortPaper
272,233d720a4b2a4fba997aa25228e7fb41,Dual Characterization of Super-Hedging Prices in a Currency Market with Proportional Transaction Costs,Thomas Ludwig 0001,1bb4b30176244be7bd443e1fccb99f69,Conference on Learning Theory,COLT,Conference,Workshop,ArtificialIntelligence,False,,FullPaper
273,dc13d76e9ea34952b31740cd5d5e57ac,Dual-Use and Trustworthy? A Mixed Methods Analysis of AI Diffusion Between Civilian and Defense R&D.,Jeroen van den Hoven,9cc3b1ca9c5e4d418bb8b79bdb2eeb43,Journal of Machine Learning,JML,Journal,,MachineLearning,True,JML-Volume-10,ShortPaper
274,664916d5f25b45f0b39f842d5f0eb308,E-Government Attempts in Small Island Developing States: The Rate of Corruption with Virtualization.,Margaret Satterthwaite,11c154216ce34b1e8dbb666b665e80d6,International Journal of Computer Vision,IJCV,Journal,,NaturalLanguageProcessing,True,IJCV-Volume-7,ShortPaper
275,79c879fa1b1d49fba3942738a69f7730,E-commerce Review System to Detect False Reviews.,Patrick Reuther,e03b09c553eb4e7b94b82ddcbc4fe625,IEEE Transactions on Pattern Analysis and Machine Intelligence,TPAMI,Journal,,MachineLearning,True,TPAMI-Volume-6,FullPaper
276,0cd2b51bfad345f8b027c6039558575d,EFTA Query Processing in LILOG-DB,Beuy Joob,bf9cc7443d26423e8f8d44f4f1a53a8c,Journal of the Association for Information Science and Technology,JASIST,Journal,,MachineLearning,False,,FullPaper
277,815db40dffad49e4ae88c5772471fe0e,EFTA: A Database Retrieval Algebra for Feature Terms,George Wang,5c9a3e7b03994715a1045b456bc572cf,IEEE Data Science and Engineering,IEEE-DS,Journal,,ArtificialIntelligence,True,IEEE-DS-Volume-7,DemoPaper
278,78409f134391497a9e373b1bae4a7e96,EFTA: An Algebra for Deductive Retrieval of Feature Terms,Roel Snieder,0824d39fc1154968ba2b3d65d5cd8e87,ACM Computing Surveys,ACM-CSUR,Journal,,ArtificialIntelligence,True,ACM-CSUR-Volume-3,FullPaper
279,56ad3623a3544cdbac5c531e36c0b008,"Editor's Overview: A Special Issue on ""Risk and Responsibility"".",Tom Williams 0001,a6948329104743e6ba094d78b72cf90c,International Journal of Computer Vision,IJCV,Journal,,NaturalLanguageProcessing,True,IJCV-Volume-2,DemoPaper
280,2fa4e9e19f254a4c909aeb6ae965793e,"Editors' Overview: Experiments, Ethics, and New Technologies.",Yotam Lurie,5845c49a143c49fe9edb529479d09058,IEEE Transactions on Knowledge and Data Engineering,IEEE-TKDE,Journal,,NaturalLanguageProcessing,True,IEEE-TKDE-Volume-6,ShortPaper
281,fc5d5a255d3c4b1d8477ac7ce66aa24c,Editors' Overview: Neuroethics: Many Voices and Many Stories.,Bart Geurts,5623c7ecea344743a147bb55b301c819,Special Interest Group on Computer Graphics and Interactive Techniques Conference,SIGGRAPH,Conference,RegularConference,Databases,True,SIGGRAPH-Proceeding-5,ShortPaper
282,e5f765cdf125471e8ed05216b7a0ee85,Editors' Overview: The Emergence of Ecological Ethics.,H. Raymond Strong,947219b0af62491d9cc563ffae1f2dbc,IEEE/CVF Conference on Computer Vision and Pattern Recognition,CVPR,Conference,RegularConference,MachineLearning,False,,FullPaper
283,b4d58bc892bf4642b4a40337addb2fc5,Editors' Overview: Topics in the Responsible Management of Research Data.,Diane S. Gilleland,7bc2468b9a074424b8f798ac6cf259ed,Journal of Machine Learning,JML,Journal,,MachineLearning,False,,FullPaper
284,3abb8533f31547e6899bcc341add11b3,Educating Engineering Students to Address Bias and Discrimination Within Their Project Teams.,Mechthild Rickheit,ed812126321a488180125699c9b46e4f,International Conference on Machine Learning,ICML,Conference,Workshop,Databases,True,ICML-Proceeding-6,FullPaper
285,806a76d4d888404c8ad448f7b73fe1df,Educating Engineers for the Public Good Through International Internships: Evidence from a Case Study at Universitat Politècnica de València.,Neelke Doorn,bd341b28e3694358834ceb9cb7a288dd,IEEE Data Science and Engineering,IEEE-DS,Journal,,ArtificialIntelligence,False,,ShortPaper
286,10d486cde2d34fc791384d9ffb643025,Effect of Unprofessional Supervision on Durability of Buildings.,Petra Schulz,9e198218823b4cf99b72e571835063bf,IEEE Transactions on Knowledge and Data Engineering,IEEE-TKDE,Journal,,NaturalLanguageProcessing,False,,FullPaper
287,868d74228eda46f3be132ceb652d15fe,Effectiveness of a responsible conduct of research course: a preliminary study.,Shahryar Sorooshian,7122ad412c7943c680c0cbcae7e33285,Machine Learning Journal,MLJ,Journal,,Databases,False,,DemoPaper
288,e5205550d496422699db1382c334fd5c,Efficient Analysis and Manipulation of OBDDs can be Extended to Read-once-only Branching Programs,Petra Scheffler,d6f238a1ea3e4abe90f5d4bd60c6ebb3,IEEE/CVF Conference on Computer Vision and Pattern Recognition,CVPR,Conference,RegularConference,MachineLearning,False,,ShortPaper
289,526da224cf8a4020811ed2d4911adc4e,Efficient Boolean Manipulation with OBDD's can be Extended to FBDD's,C. T. Kelley,1b12c921373a4a0691158947079b3cb3,IEEE Transactions on Neural Networks and Learning Systems,TNNLS,Journal,,Databases,True,TNNLS-Volume-3,DemoPaper
290,78170d756ff74deb92eee11130e39329,Efficient Manipulation of FBDDs by Means of a Modified OBDD-Package,Vanja Pupovac,f7d631ec424743248b2ca039ecd7c317,International Conference on Learning Representations,ICLR,Conference,Symposium,NaturalLanguageProcessing,True,ICLR-Proceeding-4,ShortPaper
291,085a0048b27e4647a956b788ade6a062,Efficient OBDD-Based Boolean Manipulation in CAD Beyond Current Limits,Miguel Roig,f1a39db47c034695955bb322a540e298,Association for the Advancement of Artificial Intelligence,AAAI,Conference,RegularConference,MachineLearning,True,AAAI-Proceeding-9,DemoPaper
292,0b25a71077a8426b89516484d6c0c15e,Ein Beispiel zur wissensbasierten Produktionsplanung mit PROTOS-L.,Meisam Asadi,7e6ed1aa7030439f89c5017281c1e0a0,Association for Computational Linguistics,ACL,Conference,Workshop,NaturalLanguageProcessing,True,ACL-Proceeding-6,FullPaper
293,de9063e7d7c1477a92d72bf6529aae82,Ein Fact Manager zur persistenten Speicherung variabel strukturierter komplexer Objekte,Peter Gritzmann,cac6b18f7fb047aab8f5ce4b2c33c1d3,Special Interest Group on Data Communications Conference,SIGCOMM,Conference,RegularConference,Databases,True,SIGCOMM-Proceeding-8,ShortPaper
294,d3af98c2131845a0b425177b11b8dfb4,Ein Faltungskalkül für Matrizenfolgen und verallgemeinerte Poisson-Gruppenprozesse,Rasheed Al Kotob,4997182687d84af581f10a3ee6f14d8d,Journal of the American Statistical Association,JASA,Journal,,ArtificialIntelligence,True,JASA-Volume-7,FullPaper
295,85bf1788ed8b4cd19e4cc390c787a6c0,Ein Lernverfahren für den automatischen Erwerb von Kontrollwissen,Astrid Schmücker-Schend,6769ec54c88247238ec9055be7fc917d,IEEE Data Science and Engineering,IEEE-DS,Journal,,ArtificialIntelligence,False,,FullPaper
296,8e254536ab1e4df38f02ae0e94fc0c91,Ein Newtonverfahren zur zeitoptimalen Vibrationsdämpfung,Indira Nair,98072009d9c443969bb15d935a9c6c2c,ACM Computing Surveys,ACM-CSUR,Journal,,ArtificialIntelligence,True,ACM-CSUR-Volume-9,FullPaper
297,4853a993fa6741348a34981347e7a4ba,Ein Transaktionskonzept für LILOG,Maria Misankova,583b73f9894b4879986a3e58d5100269,Empirical Methods in Natural Language Processing,EMNLP,Conference,RegularConference,Databases,False,,FullPaper
298,fab60836324147829dcd2b7518c5554f,Ein modularer Ansatz für prinzipienbasiertes Parsing,Siti Nurani Mohd Nor,2ddb1618106940deaec57e6de2798bc5,Journal of the Association for Information Science and Technology,JASIST,Journal,,MachineLearning,True,JASIST-Volume-4,ShortPaper
299,45c3f8dbf5694b35a09f3aa85097393c,Ein neuer Ansatz zur Integration unterschiedlicher lexikalischer Resourcen,Céline Kermisch,4095dc810946498b84374ba37dc2a608,International Joint Conference on Pervasive and Ubiquitous Computing,UbiComp,Conference,ExpertGroups,Databases,True,UbiComp-Proceeding-6,FullPaper
300,94218f6424984159b407bab214fdf721,Ein praktischer Algorithmus für die E-Unifikation,Wolfgang Schönfeld,ce236689454c48a295f6ea53450016b0,Machine Learning Journal,MLJ,Journal,,Databases,False,,FullPaper
301,c31279c5faeb40c5987d57716b14bd41,Eine Prolog-Theorie für zeitliche Beziehungen zwischen Ereignissen,Rasheed Al Kotob,4997182687d84af581f10a3ee6f14d8d,International Joint Conference on Pervasive and Ubiquitous Computing,UbiComp,Conference,ExpertGroups,Databases,True,UbiComp-Proceeding-10,DemoPaper
302,2ebb1a71409e49dbad120ce31a023da5,Eine dreiwertige Logik zur Verarbeitung partieller Information,Esther König,80713ee07b5049ce8bb277a7c50c7ba6,ACM Symposium on User Interface Software and Technology,UIST,Conference,RegularConference,ArtificialIntelligence,True,UIST-Proceeding-2,DemoPaper
303,878315b8f6da4778bf74ce5b88171994,Electronic Monitoring of Offenders: An Ethical Review.,Roel Snieder,0824d39fc1154968ba2b3d65d5cd8e87,ACM International Conference on Mobile Computing and Networking,MobiCom,Conference,RegularConference,NaturalLanguageProcessing,False,,FullPaper
304,e4528efb8b3642338b7c32f769a3b1cf,Elliott's Ethics of Expertise Proposal and Application: A Dangerous Precedent.,Christopher Habel,a723c67b10e34382b7a1b3d7271820ce,IEEE Data Science and Engineering,IEEE-DS,Journal,,ArtificialIntelligence,True,IEEE-DS-Volume-6,FullPaper
305,eec6ade11d2a4092aaa256e7d95c05fc,Elsaß-Wanderung für Linguisten: Exemplarische Analyse und Repräsentation eines Satzes aus einer Reisebeschreibung,Mikail Gevantmakher,c81c56292c11423fafe9d75d42264d68,IEEE Transactions on Pattern Analysis and Machine Intelligence,TPAMI,Journal,,MachineLearning,False,,ShortPaper
306,3bf67a5e091944549ff2171f2b4e2aab,"Embodiment and Estrangement: Results from a First-in-Human ""Intelligent BCI"" Trial.",Mera Ababneh,969b316b1110473a9ac077b554210cc8,ACM International Conference on Mobile Computing and Networking,MobiCom,Conference,RegularConference,NaturalLanguageProcessing,False,,ShortPaper
307,7b9abcfee2cb4ae2b08ef66c37ecb6af,Empowering Engineering Students in Ethical Risk Management: An Experimental Study.,Stephanie J. Bird,cfe2224ff16f4ccfa88c0c25cb09db45,Journal of the American Statistical Association,JASA,Journal,,ArtificialIntelligence,True,JASA-Volume-8,ShortPaper
308,58fa6e8090f34e329aedf90e8134fe14,Empowering the Research Community to Investigate Misconduct and Promote Research Integrity and Ethics: New Regulation in Scandinavia.,Knut Jørgen Vie,3a44c271c0a44bc2b2acfa8fd83df557,International Conference on Learning Representations,ICLR,Conference,Symposium,NaturalLanguageProcessing,True,ICLR-Proceeding-4,FullPaper
309,05bfdb1f2e3a4acc8e04ca6f6c691fbb,Enabling Posthumous Medical Data Donation: An Appeal for the Ethical Utilisation of Personal Health Data.,Flora Colledge,a2ee275ce4e84dc6b931d1b6a4921aee,IEEE Data Science and Engineering,IEEE-DS,Journal,,ArtificialIntelligence,True,IEEE-DS-Volume-3,DemoPaper
310,f12f897127444411a4e544bd4401c054,Energy Communities and the Tensions Between Neoliberalism and Communitarianism.,Morten P. Oksvold,c40ba158131f42a9a700aeaf6be78928,International Conference on Machine Learning,ICML,Conference,Workshop,Databases,True,ICML-Proceeding-2,DemoPaper
311,2d99afe2ea3948d2996453e769b37408,Energy Constraints.,Anderson Rocha 0001,5c70418b07a34756a909c585e7d7e959,IEEE Transactions on Neural Networks and Learning Systems,TNNLS,Journal,,Databases,False,,DemoPaper
312,3c3be0045f134df48a1e690d8b543830,Engineering Ethics Beyond Engineers' Ethics.,Philip Robichaud,04849e7d747247a0b995da514aaea2de,Association for the Advancement of Artificial Intelligence,AAAI,Conference,RegularConference,MachineLearning,True,AAAI-Proceeding-9,ShortPaper
313,df9b536e9d2e4a36b5db6c430b49278b,Engineering Ethics Education: A Comparative Study of Japan and Malaysia.,Udo Pletat,5cdb563b20bd4e8aa7f7f79698ceb5aa,International Conference on Machine Learning,ICML,Conference,Workshop,Databases,True,ICML-Proceeding-10,FullPaper
314,c4e59f30563f4e0394351ff72ec17e38,Engineering Ethics and Identity: Emerging Initiatives in Comparative Perspective.,Raphael Cohen-Almagor,db85eb24210548ab891d7107a43f5e5b,IEEE Transactions on Pattern Analysis and Machine Intelligence,IEEE-TPAMI,Journal,,NaturalLanguageProcessing,True,IEEE-TPAMI-Volume-6,FullPaper
315,921bafe99f6d461292ba2156b1440875,Engineering Good: How Engineering Metaphors Help us to Understand the Moral Life and Change Society.,Flemming Nielson,3a60644c4afc4cecb5223a7d241b38bc,Journal of Machine Learning Research,JMLR,Journal,,ArtificialIntelligence,True,JMLR-Volume-7,ShortPaper
316,006ae34c15e44b59b9429a17c5d950d4,Engineering Students' Views of Corporate Social Responsibility: A Case Study from Petroleum Engineering.,Ulrich Holtmann,447a7006568747aeaca4047dfef60dcc,ACM Computing Surveys,ACM-CSUR,Journal,,ArtificialIntelligence,True,ACM-CSUR-Volume-9,ShortPaper
317,5e635cbc23a6484cb4a31021230fae03,Engineering with Uncertainty: Monitoring Air Bag Performance.,Joachim Reiter,7e85f23158304320b528506ee12363ce,International Conference on Machine Learning,ICML,Conference,Workshop,Databases,False,,DemoPaper
318,ebcc826c61534fe2914d1b2a10353694,Engineers and Active Responsibility.,Huai Sun,59231579e0834c93b8c0a7c2e9a1490f,IEEE/CVF Conference on Computer Vision and Pattern Recognition,CVPR,Conference,RegularConference,MachineLearning,True,CVPR-Proceeding-6,FullPaper
319,2ada7856f6b44d3295f1dbbb460337e0,Engineers' Moral Responsibility: A Confucian Perspective.,Zach Piso,367939b9397344f08a901295b10c14b2,IEEE International Conference on Computer Communications,INFOCOM,Conference,ExpertGroups,Databases,True,INFOCOM-Proceeding-10,FullPaper
320,a5a9f19796ff455b8672b192ed24bdec,Ensuring PhD Development of Responsible Conduct of Research Behaviors: Who's Responsible?,Vito L. Punzi,50090f65d5ab45b6ad550eaa9a9bf87a,Journal of Machine Learning Research,JMLR,Journal,,ArtificialIntelligence,False,,FullPaper
321,2f31084c903c4387a73e9d1f79b88d17,"Ensuring the Quality, Fairness, and Integrity of Journal Peer Review: A Possible Role of Editors.",Erik Laes,78d9b87d5f9f4fa49901c507f4f3ee21,Journal of Machine Learning Research,JMLR,Journal,,ArtificialIntelligence,True,JMLR-Volume-8,ShortPaper
322,2c559d3512e8420a893987ca6cffa0fb,Equity in AgeTech for Ageing Well in Technology-Driven Places: The Role of Social Determinants in Designing AI-based Assistive Technologies.,Birgit Wendholt,873436cb76b748429e6fc6210d4d33fc,Special Interest Group on Computer Graphics and Interactive Techniques Conference,SIGGRAPH,Conference,RegularConference,Databases,True,SIGGRAPH-Proceeding-3,ShortPaper
